id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes
178,2024-04-21,,Anual,89.9,Zona Leste,Spinning,35.0,7.0,True,28.0
1490,2025-08-01,,Mensal,129.9,Zona Oeste,Crossfit,16.0,1.56,False,0.0
698,2024-05-25,2024-06-14,Trimestral,109.9,Zona Oeste,Musculacao,40.0,1.58,False,0.0
1164,24/09/2025,,Mensal,129.9,Zona Leste,Spinning,38.0,5.69,True,23.0
1076,2024-05-24,2024-08-11,Mensal,129.9,Zona Oeste,Musculacao,23.0,0.83,False,0.0
924,2024-07-31,2024-11-15,mensal ,129.9, Zona Leste ,Musculacao,19.0,2.12,True,3.0
950,2024-04-23,2024-08-23,Mensal,129.9,Zona Oeste,Crossfit,36.0,2.52,False,0.0
555,2024-05-19,2024-09-14,Mensal,129.9,Zona Leste,Musculacao,35.0,2.91,True,8.0
8,2025-11-02,,Trimestral,109.9,Zona Oeste,Spinning,50.0,6.58,True,23.0
911,2025-05-21,2025-08-02,Trimestral,109.9,Zona Oeste,Musculacao,52.0,2.53,False,0.0
668,2025-02-06,,Anual,89.9,Zona Leste,Musculacao,43.0,2.9,True,6.0
1389,27/11/2025,,Anual,80.91,Zona Leste,Crossfit,33.0,3.26,True,6.0
358,2024-01-29,,Trimestral,104.4,Zona Leste,Musculacao,30.0,3.05,True,10.0
784,23/06/2024,2024-10-10,Trimestral,109.9,Zona Oeste,Musculacao,40.0,2.29,False,0.0
736,2025-02-20,,Trimestral,109.9,Centro,Yoga,34.0,4.22,True,19.0
330,2025-02-26,,Mensal,123.4,Zona Oeste,Spinning,36.0,3.75,True,
1352,2024-07-31,,Anual ,89.9,Zona Leste,Crossfit,27.0,5.05,True,21.0
1183,2024-04-02,,Mensal,129.9,Zona Leste,Yoga,25.0,7.0,True,21.0
1150,2025-08-15,,Anual,307.0,Centro,Spinning,33.0,4.67,False,0.0
259,09/02/2025,,Mensal,123.4,Centro,Funcional,23.0,5.95,True,18.0
942,2025-03-04,,anual,89.9,Zona Leste,Spinning,18.0,,True,7.0
1210,27/09/2024,2024-12-03,Mensal,129.9,Zona Oeste,Funcional,35.0,2.01,True,12.0
373,2024-10-12,,Mensal,129.9,Centro,Spinning,38.0,4.45,True,15.0
1135,2024-07-09,,Anual,89.9,Zona Oeste,Crossfit,31.0,5.36,True,54.0
1058,2025-03-17,2025-07-18,Mensal,129.9,Zona Leste,Spinning,35.0,3.54,True,13.0
143,2025-03-01,2025-09-12,Anual,85.4,Zona Oeste,Funcional,23.0,3.02,True,12.0
526,2025-04-21,,Mensal,129.9,Zona Leste,Yoga,29.0,,True,
1171,2024-09-23,,Mensal,116.91, Zona Oeste ,Musculacao,52.0,3.51,False,
233,2024-12-01,,Anual,89.9,Zona Oeste,Musculacao,36.0,2.54,True,10.0
1341,2025-08-21,,Mensal,129.9,Centro,Musculacao,52.0,0.98,True,3.0
1465,2024-01-28,,Trimestral,104.4,Zona Leste,Musculacao,27.0,4.65,True,23.0
441,2025-09-03,2025-11-04,Anual,80.91,Zona Leste,Spinning,26.0,5.65,True,20.0
532,2025-06-27,,Trimestral,109.9,Zona Oeste,Spinning,37.0,4.07,True,16.0
1238,2024-07-20,,Mensal,129.9,Zona Oeste,Spinning,44.0,3.81,True,11.0
227,2025-03-31,,Mensal,129.9,Zona Leste,Funcional,24.0,7.0,False,0.0
1199,2025-09-23,,Mensal,129.9,Zona Leste,Crossfit,24.0,3.04,True,8.0
229,2025-04-28,2025-06-28,Trimestral,109.9,Zona Leste,Funcional,38.0,3.94,True,13.0
1318,23/08/2025,,Mensal,116.91,Zona Oeste,Funcional,29.0,3.02,True,10.0
1336,2024-06-17,,Anual,89.9,Zona Oeste,Yoga,45.0,7.0,False,0.0
213,2024-04-08,,Mensal,129.9,Centro,Musculacao,36.0,6.49,True,26.0
886,2024-10-27,2024-11-16,Mensal,129.9,Zona Oeste,Spinning,49.0,1.98,False,0.0
80,2024-03-22,,Trimestral,109.9,Centro,Yoga,,,True,7.0
149,2025-03-27,2025-06-12,Mensal,123.4,Centro,Musculacao,20.0,0.62,False,0.0
815,2024-12-20,2025-02-01,Mensal,129.9,Zona Leste,Musculacao,42.0,,True,14.0
1480,2025-04-02,,Mensal,116.91,Centro,Musculacao,40.0,7.0,True,29.0
965,2025-08-10,,Anual,89.9,Zona Leste,Funcional,52.0,1.89,False,0.0
672,2025-05-14,,Trimestral,109.9,Zona Leste,Spinning,33.0,1.65,True,6.0
1190,2025-01-14,2025-07-03,Trimestral,109.9,Zona Oeste,Crossfit,21.0,2.61,True,
556,2025-08-24,,Mensal,116.91, Zona Oeste ,Musculacao,33.0,2.43,True,10.0
1408,2024-08-23,,Mensal,129.9,Zona Leste,Musculacao,43.0,2.0,True,
134,2025-06-01,,Mensal,123.4,Zona Oeste,Musculacao,,3.77,True,11.0
1218,2025-05-05,,Trimestral,109.9,Centro,Funcional,28.0,3.13,True,10.0
934,2025-09-22,,Trimestral,104.4,Zona Leste,Funcional,37.0,1.45,False,0.0
1311,2024-07-06,,Mensal,123.4,Zona Leste,Musculacao,24.0,3.6,False,0.0
824,2024-10-13,,Trimestral,104.4,Zona Leste,Funcional,30.0,6.68,True,35.0
409,2025-03-22,2025-09-03,Mensal,129.9,Centro,Musculacao,40.0,0.62,True,3.0
369,2024-07-24,,Mensal,129.9,Zona Oeste,Musculacao,55.0,1.76,False,0.0
508,29/07/2024,,Anual,89.9,Zona Leste,Musculacao,54.0,3.2,False,0.0
1217,29/02/2024,2024-07-27,mensal ,123.4,Zona Oeste,Funcional,46.0,2.85,True,
505,2025-08-30,,Mensal,116.91,Zona Leste,Musculacao,33.0,2.39,True,13.0
1371,13/03/2025,,Mensal,129.9,Zona Oeste,Yoga,25.0,2.06,True,8.0
348,2025-06-30,,MENSAL,123.4,Zona Oeste,Funcional,51.0,2.47,False,0.0
387,2024-08-04,,Trimestral,109.9,Zona Leste,Spinning,41.0,5.13,True,15.0
1,2024-05-01,2024-10-17,Trimestral,109.9,Zona Oeste,,44.0,2.51,True,10.0
1027,2024-08-13,,Anual,89.9,Centro,Spinning,23.0,3.62,True,10.0
361,2025-05-31,,Anual,89.9,Zona Oeste,Funcional,38.0,1.76,True,9.0
895,2024-05-19,,Trimestral,109.9,Zona Oeste,Spinning,35.0,3.63,False,0.0
829,2025-10-23,,Anual ,89.9,Zona Oeste,Musculacao,40.0,3.68,True,15.0
1457,2024-10-14,,Mensal,129.9,Zona Leste,Yoga,50.0,3.09,False,0.0
476,2025-01-13,,Mensal,129.9,Zona Leste,Spinning,37.0,2.15,True,6.0
1319,2025-07-19,2025-12-25,Trimestral,109.9, Zona Leste ,Musculacao,27.0,2.27,False,0.0
58,2025-10-30,,Trimestral,109.9,Zona Oeste,Musculacao,39.0,2.74,False,0.0
638,2025-07-17,,TRIMESTRAL,109.9,Zona Oeste,Musculacao,40.0,4.23,True,13.0
1345,2024-07-06,2024-11-09,Anual,80.91,Zona Leste,Funcional,29.0,4.43,True,
1080,2025-03-21,2025-09-13,Mensal,129.9,Centro,Funcional,40.0,4.95,True,17.0
1006,2024-08-19,,Mensal,116.91,Zona Leste,Funcional,33.0,,True,14.0
173,22/10/2024,2025-07-01,MENSAL,129.9, Zona Oeste ,Funcional,32.0,4.24,True,20.0
451,2024-03-17,,Mensal,129.9,Centro,Funcional,25.0,4.99,True,14.0
126,2025-02-10,,Mensal,129.9, Zona Oeste ,Musculacao,25.0,2.5,True,9.0
39,2024-12-03,,Mensal,123.4,Centro,Musculacao,31.0,5.93,True,34.0
531,2024-05-05,,Trimestral,104.4,Zona Leste,Musculacao,,3.62,True,
858,2025-06-19,,Anual,85.4,Zona Oeste,Crossfit,27.0,4.9,True,14.0
714,2024-01-05,,Anual,89.9,Zona Oeste,Funcional,48.0,3.53,True,6.0
91,2024-01-28,,Mensal,129.9,Zona Leste,,24.0,0.82,True,2.0
1494,2024-12-05,,Trimestral,109.9,Zona Oeste,Musculacao,34.0,2.56,False,0.0
182,2024-07-03,2025-02-16,Anual,89.9,Centro,Yoga,35.0,1.89,True,3.0
876,18/04/2024,,Anual,89.9,Zona Leste,Spinning,31.0,4.0,True,16.0
1041,2025-07-11,,Mensal,129.9,Zona Oeste,Musculacao,51.0,3.47,True,
787,2024-05-25,2025-02-11,Trimestral,109.9,Centro,Spinning,35.0,3.66,False,0.0
415,2024-01-02,2024-02-29,mensal,129.9,Zona Leste,Musculacao,,,False,0.0
252,2025-03-27,,Anual,386.8, Zona Leste ,Crossfit,,,False,0.0
70,2025-05-13,,Mensal,129.9,Zona Oeste,Musculacao,54.0,4.07,False,0.0
804,09/10/2025,,Trimestral,109.9,Zona Oeste,Musculacao,,5.21,True,15.0
132,2024-02-23,,Anual,85.4,Centro,Musculacao,29.0,5.29,True,24.0
301,31/08/2024,,Trimestral,109.9,Zona Oeste,Yoga,42.0,5.25,False,0.0
1376,2024-11-26,,Mensal,129.9,Zona Leste,Musculacao,36.0,5.71,True,16.0
327,02/08/2025,,Trimestral,418.39,Zona Oeste,Crossfit,28.0,5.54,True,16.0
296,2024-05-19,,Anual,85.4,Zona Leste,Funcional,39.0,2.35,False,0.0
1145,2024-10-30,2025-01-12,Mensal,129.9,Zona Leste,Funcional,27.0,2.53,True,12.0
500,2025-09-17,,mensal,129.9,Zona Oeste,,28.0,3.68,False,0.0
342,2024-09-29,,Anual,89.9,Zona Oeste,,32.0,5.39,True,29.0
833,02/04/2025,,Mensal,129.9,Centro,Crossfit,45.0,1.8,False,0.0
365,2025-04-24,,Trimestral,109.9,Zona Oeste,Spinning,31.0,2.84,True,
496,04/05/2024,,Mensal,129.9,Zona Oeste,Musculacao,53.0,2.81,True,
1436,2025-02-20,,anual,89.9,Zona Oeste,Funcional,30.0,6.32,True,13.0
339,2025-06-12,2025-10-30,Mensal,123.4,Zona Oeste,Musculacao,28.0,4.69,True,25.0
422,2024-11-29,,Mensal,129.9,Zona Leste,Musculacao,28.0,2.96,True,9.0
165,2025-08-03,,Trimestral,104.4,Centro,Funcional,,2.54,True,10.0
29,14/04/2025,,Mensal,116.91,Zona Leste,Musculacao,32.0,4.88,True,20.0
517,2024-09-24,2024-11-13,Mensal,123.4,Zona Leste,Spinning,32.0,,False,0.0
194,26/08/2025,,Anual,85.4,Zona Oeste,Crossfit,32.0,1.69,True,8.0
1025,2024-05-17,,Trimestral,109.9,Centro,Crossfit,43.0,4.27,False,0.0
1403,2025-11-18,,Anual,89.9, Zona Leste ,Spinning,23.0,5.26,True,27.0
946,2025-03-11,2025-08-06,Mensal,123.4,Zona Oeste,Funcional,18.0,1.45,True,6.0
1402,2025-03-09,,Mensal,129.9,Centro,Musculacao,38.0,2.98,True,7.0
170,2024-01-27,,Anual,89.9,Centro,Musculacao,41.0,6.86,True,18.0
168,2024-04-05,,Trimestral,109.9,Zona Leste,Spinning,21.0,4.77,False,0.0
653,2024-05-04,2024-06-12,Trimestral,109.9,Zona Oeste,Musculacao,54.0,4.3,True,8.0
174,2025-02-19,2025-06-26,Anual,89.9,Zona Leste,Funcional,40.0,2.95,True,18.0
519,2025-05-30,,mensal,129.9,Zona Oeste,Funcional,40.0,0.96,True,2.0
1250,2025-03-30,,Anual,89.9,Zona Leste,,16.0,2.25,True,
1236,2025-08-02,,Mensal,352.2,Zona Oeste,Yoga,31.0,1.1,True,5.0
913,2025-10-20,,Anual ,89.9,Zona Leste,Musculacao,24.0,1.72,True,4.0
492,2024-02-08,2024-04-24,Trimestral,104.4,Zona Oeste,Musculacao,63.0,2.57,True,15.0
954,2025-02-02,,Mensal,129.9,Centro,Spinning,21.0,4.06,True,14.0
74,2025-05-08,2025-08-01, Mensal ,129.9,Centro,Spinning,21.0,2.0,False,0.0
1291,2024-02-29,,Mensal,129.9,Centro,Musculacao,19.0,2.39,True,
588,2025-09-07,,Mensal,129.9,Zona Leste,Funcional,24.0,1.4,True,9.0
751,14/08/2024,2024-09-19,Mensal,129.9,Zona Oeste,Musculacao,27.0,1.31,False,0.0
658,2025-10-19,,MENSAL,123.4,Zona Leste,Musculacao,31.0,,True,23.0
843,2025-02-22,,Mensal,129.9,Zona Oeste,Funcional,22.0,3.06,True,5.0
235,2024-02-28,2024-11-03,Anual,85.4,Centro,Funcional,150.0,1.64,False,0.0
733,2025-08-18,,Mensal,129.9,Zona Leste,Yoga,36.0,3.29,True,13.0
215,2024-12-21,,Trimestral,109.9,Zona Leste,Crossfit,31.0,4.57,False,0.0
163,2024-09-16,,Mensal,129.9,Centro,Funcional,20.0,3.02,True,53.0
133,2024-08-09,,Trimestral,109.9,Zona Oeste,Funcional,32.0,4.05,True,9.0
1456,2024-04-03,,Mensal,129.9,Zona Leste,Yoga,35.0,4.43,False,0.0
1264,2024-11-29,,Anual,85.4, Zona Leste ,Crossfit,35.0,1.92,True,10.0
935,24/11/2025,,Trimestral,104.4,Zona Oeste,Musculacao,50.0,1.48,False,0.0
109,2025-01-01,2025-02-23,Mensal,123.4,Zona Leste,Spinning,31.0,0.91,True,2.0
569,2025-07-13,,Mensal,123.4,Zona Leste,Spinning,47.0,5.33,True,25.0
891,2025-10-05,,Mensal,123.4,Zona Oeste,Funcional,30.0,0.95,False,0.0
948,19/07/2024,,Anual,89.9,Zona Leste,Funcional,27.0,2.33,False,0.0
1042,2025-04-06,,Trimestral,109.9,Zona Leste,Yoga,25.0,4.2,True,14.0
885,2024-05-15,2024-09-08,Mensal,129.9,Zona Leste,Yoga,34.0,1.44,False,0.0
1303,2025-05-11,,Trimestral,109.9,Zona Leste,Funcional,39.0,4.93,True,21.0
851,2024-12-20,,mensal ,129.9,Zona Leste,Musculacao,47.0,3.41,False,0.0
735,27/06/2024,,Mensal,129.9,Zona Oeste,Funcional,,5.48,True,22.0
718,2024-03-16,2024-09-11,Mensal,129.9,Centro,Crossfit,48.0,3.67,True,15.0
455,2024-07-05,2024-11-25,Mensal,129.9,Centro,Musculacao,26.0,5.99,True,24.0
265,2024-04-04,2024-06-06,Anual,85.4,Zona Leste,Spinning,30.0,4.97,False,0.0
76,2025-06-28,,Mensal,129.9,Zona Leste,Musculacao,29.0,4.49,True,17.0
445,2025-02-25,2025-04-28,Mensal,129.9,Centro,,29.0,3.19,True,
396,2025-01-12,,Mensal,116.91,Zona Leste,,25.0,4.75,True,13.0
177,2024-12-26,,Mensal,129.9,Zona Oeste,Funcional,23.0,4.6,True,49.0
1043,2024-09-04,,Trimestral,109.9,Zona Leste,Crossfit,35.0,5.15,True,27.0
1349,2025-06-16,,Mensal,123.4,Zona Oeste,Musculacao,20.0,5.07,True,18.0
1073,2025-04-11,,Mensal,129.9,Zona Oeste,Musculacao,29.0,2.97,False,0.0
1066,2024-08-25,,Anual,89.9,Zona Leste,Crossfit,25.0,5.49,True,17.0
596,2025-11-18,,Mensal,129.9,Zona Leste,,24.0,5.77,True,
62,2025-04-20,,Mensal,129.9,Zona Oeste,Musculacao,27.0,5.21,True,20.0
873,2024-02-11,,Anual,89.9,Zona Leste,Funcional,22.0,,True,19.0
1437,2024-05-01,,Mensal,369.07,Zona Leste,Musculacao,40.0,5.11,True,50.0
1448,2025-11-08,,Mensal,129.9,Centro,Crossfit,53.0,5.15,False,
279,2024-07-17,,Anual,89.9,Zona Leste,Musculacao,31.0,7.0,True,32.0
37,2024-07-11,,Mensal,129.9,Centro,Funcional,32.0,2.14,True,5.0
663,2024-04-04,,Mensal,123.4,Zona Leste,Musculacao,59.0,1.56,False,0.0
1393,2025-05-02,,Mensal,129.9, Zona Oeste ,Spinning,27.0,3.06,True,11.0
1117,22/06/2025,,Mensal,129.9,Zona Leste,,33.0,5.47,True,28.0
978,2025-06-23,,Mensal,129.9,Zona Leste,Musculacao,47.0,3.3,True,14.0
739,2024-03-14,,Mensal,116.91,Zona Leste,Yoga,38.0,2.55,True,6.0
192,29/09/2025,2025-11-12,Mensal,129.9,Centro,Musculacao,35.0,2.01,False,0.0
920,05/08/2024,,trimestral,109.9,Centro,Funcional,17.0,3.79,True,13.0
457,2025-07-17,,Anual,89.9,Zona Oeste,Funcional,26.0,5.74,True,
676,2025-01-29,,Mensal,129.9,Zona Oeste,Crossfit,41.0,7.0,True,24.0
761,2025-02-16,,Trimestral,104.4,Zona Oeste,Musculacao,17.0,7.0,True,
1394,2025-10-27,,Mensal,116.91,Zona Oeste,Spinning,43.0,4.68,False,0.0
729,2025-06-27,2025-10-20,Mensal,129.9,Zona Leste,Funcional,36.0,2.44,False,0.0
413,2024-01-27,,Mensal,129.9,Centro,Musculacao,150.0,,False,
826,2024-06-19,2024-10-26,Mensal,129.9,Centro,Crossfit,36.0,2.21,False,0.0
617,2025-07-03,,Trimestral,109.9,Zona Leste,Crossfit,38.0,3.59,True,10.0
115,2025-02-04,2025-07-13,Mensal,129.9,Centro,Spinning,38.0,2.32,True,8.0
418,2024-06-29,,Trimestral,109.9,Zona Oeste,Crossfit,33.0,6.21,True,17.0
1470,2025-11-28,,Mensal,129.9,Zona Leste,Musculacao,24.0,2.32,True,10.0
970,2025-03-23,,Mensal,129.9,Zona Leste,Spinning,22.0,2.53,True,12.0
605,2025-09-23,,anual,89.9,Zona Oeste,Musculacao,28.0,1.99,False,0.0
1476,2024-08-23,,Mensal,365.85,Centro,Funcional,31.0,3.86,True,15.0
90,2024-10-27,,Mensal,129.9,Zona Leste,Funcional,36.0,3.4,True,13.0
849,2025-10-13,,Mensal,123.4,Zona Leste,Musculacao,,3.13,False,0.0
1179,2024-05-19,,Mensal,129.9,Zona Oeste,Musculacao,38.0,3.05,False,0.0
1475,2024-12-23,,Mensal,123.4,Zona Oeste,Musculacao,35.0,5.96,True,18.0
754,2024-05-18,,Mensal,129.9,Zona Oeste,Funcional,19.0,1.59,True,5.0
499,2024-11-05,2024-12-29,Mensal,129.9,Centro,Yoga,47.0,3.28,False,0.0
12,2024-06-17,2024-11-12,Anual,89.9,Zona Leste,Funcional,31.0,1.84,False,
397,2024-04-23,,Trimestral,109.9,Zona Oeste,Musculacao,29.0,7.0,True,25.0
285,19/12/2024,,Trimestral,109.9,Zona Leste,Funcional,45.0,4.72,False,0.0
1067,2024-07-25,, Mensal ,129.9,Zona Leste,Funcional,18.0,5.27,True,12.0
691,2024-05-19,,Mensal,129.9, Zona Leste ,Funcional,44.0,4.08,False,0.0
1384,2025-01-04,2025-02-20,Anual,89.9,Zona Leste,Musculacao,39.0,1.94,False,0.0
1445,2025-10-27,,mensal,123.4,Zona Leste,Musculacao,31.0,,True,3.0
690,02/06/2025,2025-07-10, Mensal ,129.9,Centro,Funcional,22.0,2.87,False,0.0
852,2025-11-15,,Mensal,123.4, Centro ,Musculacao,52.0,4.23,False,0.0
160,2025-08-21,2025-12-30,Trimestral,109.9,Zona Leste,Spinning,42.0,2.82,False,0.0
896,2025-09-27,,Anual,89.9,Centro,Funcional,35.0,2.52,False,0.0
1323,06/08/2024,,Mensal,129.9,Zona Leste,Yoga,43.0,2.95,True,6.0
258,2025-07-02,,Mensal,129.9,Centro,Funcional,16.0,5.66,True,14.0
336,2025-04-23,,Trimestral,104.4,Zona Leste,Musculacao,29.0,4.43,True,22.0
1449,2025-03-08,2025-10-13,Trimestral,104.4, Centro ,Musculacao,35.0,5.34,True,22.0
1040,2025-02-04,,Mensal,129.9,Zona Oeste,Musculacao,35.0,3.65,True,11.0
516,20/02/2024,,Mensal,129.9,Zona Oeste,Musculacao,26.0,1.79,False,0.0
1016,2024-06-18,2024-11-03,Mensal,129.9, Centro ,Spinning,31.0,0.89,False,0.0
769,2024-09-04,,Mensal,123.4,Zona Oeste,Spinning,22.0,3.99,True,10.0
1374,2025-08-04,2025-11-25,Trimestral,109.9,Zona Leste,Crossfit,35.0,2.5,False,
762,04/04/2024,,mensal ,116.91,Centro,Musculacao,46.0,2.93,False,0.0
1134,2024-12-24,2025-01-09,trimestral,109.9,Zona Oeste,Crossfit,23.0,1.53,False,
522,2024-06-19,2024-11-01,Mensal,129.9,Zona Leste,Musculacao,48.0,1.0,True,1.0
23,2025-06-19,,Anual,89.9,Centro,Musculacao,21.0,2.34,True,10.0
357,2024-04-27,,Trimestral,104.4,Zona Leste,Musculacao,21.0,2.59,True,14.0
1310,2024-02-09,,Anual,85.4,Zona Leste,Spinning,,5.67,True,28.0
341,11/02/2024,2024-04-24,Mensal,129.9,Zona Leste,Musculacao,28.0,1.87,True,5.0
432,2025-07-22,2025-11-22,Trimestral,98.91,Zona Oeste,Musculacao,37.0,5.66,True,22.0
474,2024-08-23,2024-12-16,Mensal,123.4,Zona Leste,Funcional,40.0,3.26,False,0.0
218,31/10/2024,,Mensal,390.05,Zona Oeste,Funcional,35.0,3.98,True,16.0
912,13/09/2025,2025-11-09,Anual,89.9,Centro,Funcional,33.0,2.71,False,0.0
1241,2024-04-20,2024-08-04,Anual,89.9,Zona Leste,Musculacao,24.0,2.13,True,7.0
1012,2024-01-05,,Trimestral,109.9,Zona Leste,Musculacao,46.0,3.38,True,10.0
470,2024-01-21,,Mensal,129.9,Zona Oeste,Funcional,24.0,3.46,True,14.0
94,2025-01-31,2025-04-20,mensal ,129.9,Zona Leste,Musculacao,40.0,1.66,False,
1009,2024-04-20,,Trimestral,104.4, Zona Oeste ,Musculacao,29.0,3.14,True,11.0
1071,2025-07-29,,Anual,89.9,Zona Leste,Crossfit,57.0,5.01,True,14.0
1093,2024-01-16,, Mensal ,123.4,Zona Oeste,Musculacao,21.0,,True,
697,03/05/2024,,Trimestral,109.9,Zona Leste,Funcional,39.0,2.37,True,9.0
1383,2025-10-26,,Mensal,129.9,Zona Oeste,Musculacao,31.0,4.32,True,14.0
997,2025-07-23,,Trimestral,109.9,Zona Oeste,,24.0,1.1,False,0.0
154,2025-06-11,2025-08-05,Trimestral,109.9,Zona Leste,Spinning,19.0,5.86,True,30.0
1100,2025-03-25,2025-09-27,Mensal,123.4,Centro,Musculacao,38.0,2.38,True,4.0
198,2025-11-17,,Anual,89.9,Centro,Musculacao,39.0,5.09,True,15.0
1055,2024-11-25,,Mensal,129.9,Zona Leste,Musculacao,37.0,4.94,True,16.0
790,2024-10-23,,Trimestral,104.4,Zona Leste,Yoga,42.0,5.15,True,52.0
581,2024-08-07,,Mensal,129.9, Zona Leste ,Musculacao,44.0,5.43,True,26.0
704,2025-09-16,,Anual,80.91,Zona Leste,Crossfit,29.0,7.0,True,26.0
1297,2025-03-16,,Mensal,129.9,Zona Oeste,Yoga,42.0,5.95,False,0.0
488,2025-11-25,,Mensal,123.4,Zona Oeste,Crossfit,32.0,2.62,True,8.0
560,2025-09-01,2025-12-24,Mensal,129.9,Zona Leste,Musculacao,29.0,1.62,True,9.0
1120,18/09/2025,,Anual,89.9,Centro,Musculacao,36.0,4.79,True,18.0
802,28/10/2025,,Mensal,129.9,Zona Oeste,Spinning,33.0,2.95,True,13.0
513,12/03/2024,,Mensal,129.9,Zona Leste,Musculacao,28.0,2.44,True,10.0
634,2024-01-19,2024-04-10,Mensal,129.9,Centro,Crossfit,40.0,4.64,True,21.0
1142,2024-07-30,2024-10-24,Trimestral,109.9,Zona Oeste,Yoga,19.0,1.67,False,0.0
1379,18/10/2024,,Trimestral,109.9,Zona Oeste,Crossfit,32.0,5.29,True,14.0
791,2025-05-12,2025-10-13,Mensal,129.9,Centro,Musculacao,42.0,1.42,False,0.0
117,2024-06-28,2024-07-25,Trimestral,109.9,Zona Leste,Spinning,150.0,1.89,True,6.0
741,2024-05-20,2024-08-15,MENSAL,129.9,Zona Leste,Musculacao,32.0,2.5,False,0.0
1082,2025-03-25,,Anual,89.9,Centro,Crossfit,34.0,6.56,True,
831,2025-04-11,,Trimestral,109.9,Zona Oeste,Spinning,38.0,6.87,True,28.0
120,2025-10-06,,Trimestral,109.9,Zona Leste,Funcional,,3.07,True,14.0
657,2024-04-14,2024-08-16,Anual,89.9,Zona Leste,Musculacao,26.0,1.15,True,4.0
1467,2025-08-22,,Mensal,129.9,Zona Leste,Crossfit,18.0,3.62,True,14.0
636,2024-12-04,,Mensal,129.9,Zona Oeste,Crossfit,37.0,6.69,True,27.0
370,2024-07-31,,Anual,85.4,Centro,Spinning,42.0,,False,0.0
269,2024-09-27,,Mensal,129.9,Zona Leste,Yoga,45.0,7.0,True,19.0
656,2025-05-22,,Mensal,129.9,Centro,Funcional,23.0,5.28,True,16.0
936,2024-06-02,,Mensal,123.4,Centro,Musculacao,35.0,3.84,True,15.0
823,2024-05-04,2024-12-10,Mensal,129.9,Zona Leste,Musculacao,27.0,2.44,True,15.0
867,2025-07-02,,Anual,89.9,Zona Leste,Musculacao,31.0,4.43,True,20.0
47,2025-03-06,2025-05-02,Mensal,129.9,Zona Leste,Crossfit,57.0,3.05,True,13.0
1329,10/07/2024,,Mensal,129.9,Centro,Musculacao,0.0,3.91,True,20.0
992,27/04/2025,,Trimestral,109.9, Zona Leste ,Musculacao,32.0,4.53,False,0.0
877,2024-09-04,2024-12-12,Mensal,129.9,Centro,Funcional,36.0,1.14,False,0.0
774,29/07/2024,,Anual,85.4,Centro,Musculacao,30.0,3.23,True,9.0
953,2024-11-28,2025-02-12,Mensal,129.9,Zona Oeste,Spinning,33.0,1.46,False,0.0
5,2025-06-13,,Mensal,123.4,Centro,Yoga,48.0,4.37,True,14.0
1004,2025-07-25,,Mensal,129.9,Centro,Crossfit,45.0,1.13,False,0.0
1340,2025-05-28,2025-09-21, Mensal ,129.9,Zona Leste,Musculacao,36.0,2.4,False,0.0
264,2025-10-19,,Mensal,129.9,Zona Leste,Musculacao,18.0,,True,21.0
1261,2025-08-24,2025-10-30,Mensal,129.9,Zona Oeste,Funcional,21.0,1.98,True,37.0
1411,2025-11-19,,Anual,89.9,Zona Oeste,Funcional,27.0,1.24,False,0.0
444,19/03/2025,2025-04-30,Mensal,129.9,Zona Leste,Spinning,39.0,3.03,False,0.0
1003,2024-06-21,,mensal,129.9,Centro,,34.0,5.01,True,20.0
1078,2024-06-08,,Mensal,129.9,Centro,Yoga,36.0,5.14,True,22.0
838,2024-01-02,,Anual,89.9,Zona Leste,Crossfit,27.0,2.71,True,11.0
1381,05/04/2024,,Mensal,123.4,Zona Leste,Musculacao,,2.53,True,11.0
305,2025-07-03,,Anual,89.9, Zona Oeste ,Funcional,40.0,3.39,False,0.0
1209,2025-05-17,2025-07-29,mensal ,129.9,Zona Leste,Yoga,70.0,4.27,True,20.0
314,2025-03-03,2025-07-20,Mensal,129.9,Zona Leste,Musculacao,23.0,1.38,True,5.0
150,2024-11-16,2025-03-01,Mensal,123.4, Centro ,Musculacao,35.0,2.04,False,0.0
1149,2024-10-03,,Mensal,116.91,Zona Oeste,Funcional,41.0,2.54,False,0.0
575,2025-07-21,,Anual,89.9,Zona Leste,Funcional,37.0,7.0,True,30.0
51,04/02/2024,,mensal,129.9,Zona Leste,Spinning,35.0,1.96,True,6.0
1206,2024-03-27,,Mensal,116.91,Zona Oeste,,21.0,2.86,True,9.0
727,2025-02-20,,Mensal,129.9,Zona Oeste,Funcional,32.0,1.76,True,8.0
834,2025-07-29,,Trimestral,-98.91,Zona Leste,Musculacao,42.0,7.0,True,30.0
1116,2025-08-23,,Mensal,129.9,Zona Oeste,Funcional,30.0,0.95,True,3.0
1167,2025-02-12,,Trimestral,109.9,Centro,Funcional,30.0,2.64,False,0.0
471,2025-09-24,2025-11-15, Mensal ,123.4, Zona Leste ,Yoga,44.0,1.46,False,0.0
972,2025-10-11,,Mensal,129.9,Centro,Funcional,35.0,2.22,False,0.0
654,2025-01-26,,Mensal,129.9,Centro,Funcional,,1.72,True,4.0
400,17/08/2025,2025-12-16,Mensal,129.9,Zona Leste,Musculacao,17.0,2.96,True,12.0
512,2025-07-24,,Anual,85.4,Zona Leste,Spinning,44.0,5.62,True,26.0
