id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes,outlier_frequencia_semanal,outlier_valor_mensalidade,outlier_checkins_app_mes,outlier_origem,evadiu,status,dias_vinculo,meses_vinculo,evasao_precoce,receita_acumulada,coorte_mes,faixa_etaria,segmento_engajamento,outlier_receita_acumulada,outlier_dias_vinculo,outlier_derivada,outlier_qualquer
1123,2025-05-27,,Anual,89.9,Zona Leste,Funcional,36,2.72,False,0,False,False,False,False,False,Ativo,218,7.16,False,643.68,2025-05,35-44,Baixo,False,False,False,False
1124,2024-08-18,2025-01-23,Mensal,123.4,Centro,Yoga,42,3.39,False,0,False,False,False,False,True,Cancelado,158,5.19,False,640.45,2024-08,35-44,Medio-Presencial,False,False,False,False
1125,2024-10-09,2025-03-13,Mensal,401.64,Zona Oeste,Crossfit,40,3.45,False,0,False,True,False,True,True,Cancelado,155,5.09,False,2044.35,2024-10,35-44,Medio-Presencial,False,False,False,True
1126,2025-06-29,,Trimestral,109.9,Zona Leste,Musculacao,38,4.4,True,12,False,False,False,False,False,Ativo,185,6.08,False,668.19,2025-06,35-44,Alto,False,False,False,False
1127,2024-06-05,2024-06-24,Mensal,129.9,Zona Oeste,Spinning,31,4.47,False,0,False,False,False,False,True,Cancelado,19,0.62,True,80.54,2024-06,25-34,Medio-Presencial,False,False,False,False
1128,2024-01-09,,Trimestral,109.9,Zona Leste,Musculacao,35,1.27,False,0,False,False,False,False,False,Ativo,722,23.72,False,2606.83,2024-01,35-44,Baixo,False,False,False,False
1129,2024-08-23,,Trimestral,104.4,Zona Leste,Musculacao,44,3.06,False,0,False,False,False,False,False,Ativo,495,16.26,False,1697.54,2024-08,35-44,Medio-Presencial,False,False,False,False
1130,2024-04-30,,Anual,89.9,Zona Leste,Musculacao,25,3.7,True,11,False,False,False,False,False,Ativo,610,20.04,False,1801.6,2024-04,25-34,Alto,False,False,False,False
1131,2024-09-10,,Anual,89.9,Zona Leste,Spinning,25,2.05,False,0,False,False,False,False,False,Ativo,477,15.67,False,1408.73,2024-09,25-34,Baixo,False,False,False,False
1132,2024-02-20,2024-03-07,Mensal,129.9,Zona Oeste,Funcional,34,1.4,True,5,False,False,False,False,True,Cancelado,16,0.53,True,68.85,2024-02,25-34,Medio-Digital,False,False,False,False
1133,2025-02-16,,Mensal,123.4,Centro,Musculacao,37,3.26,False,0,False,False,False,False,False,Ativo,318,10.45,False,1289.53,2025-02,35-44,Medio-Presencial,False,False,False,False
1134,2024-12-24,2025-01-09,Trimestral,109.9,Zona Oeste,Crossfit,23,1.53,False,0,False,False,False,False,True,Cancelado,16,0.53,True,58.25,2024-12,16-24,Baixo,False,False,False,False
1135,2024-07-09,,Anual,89.9,Zona Oeste,Crossfit,31,5.36,True,54,False,False,True,True,False,Ativo,540,17.74,False,1594.83,2024-07,25-34,Alto,False,False,False,True
1136,2025-03-15,,Mensal,129.9,Zona Leste,Spinning,31,1.13,False,0,False,False,False,False,False,Ativo,291,9.56,False,1241.84,2025-03,25-34,Baixo,False,False,False,False
1137,2024-04-11,2024-12-12,Mensal,129.9,Zona Oeste,Crossfit,33,1.26,True,4,False,False,False,False,True,Cancelado,245,8.05,False,1045.7,2024-04,25-34,Medio-Digital,False,False,False,False
1138,2024-01-08,,Mensal,116.91,Zona Leste,Musculacao,30,3.31,True,7,False,False,False,False,False,Ativo,723,23.75,False,2776.61,2024-01,25-34,Alto,False,False,False,False
1139,2024-11-29,,Mensal,123.4,Centro,Funcional,30,3.89,True,12,False,False,False,False,False,Ativo,397,13.04,False,1609.14,2024-11,25-34,Alto,False,False,False,False
1140,2024-04-23,2024-08-30,Trimestral,104.4,Zona Leste,Crossfit,30,3.35,False,0,False,False,False,False,True,Cancelado,129,4.24,False,442.66,2024-04,25-34,Medio-Presencial,False,False,False,False
1141,2025-08-22,,Mensal,129.9,Zona Oeste,Yoga,48,1.68,False,0,False,False,False,False,False,Ativo,131,4.3,False,558.57,2025-08,45-54,Baixo,False,False,False,False
1142,2024-07-30,2024-10-24,Trimestral,109.9,Zona Oeste,Yoga,19,1.67,False,0,False,False,False,False,True,Cancelado,86,2.83,False,311.02,2024-07,16-24,Baixo,False,False,False,False
1143,2024-10-27,,Anual,89.9,Zona Oeste,Spinning,23,3.81,True,12,False,False,False,False,False,Ativo,430,14.13,False,1270.29,2024-10,16-24,Alto,False,False,False,False
1144,2024-07-24,,Trimestral,109.9,Centro,Yoga,21,3.17,True,11,False,False,False,False,False,Ativo,525,17.25,False,1895.78,2024-07,16-24,Alto,False,False,False,False
1145,2024-10-30,2025-01-12,Mensal,129.9,Zona Leste,Funcional,27,2.53,True,12,False,False,False,False,True,Cancelado,74,2.43,False,315.66,2024-10,25-34,Medio-Digital,False,False,False,False
1146,2024-03-08,,Mensal,123.4,Centro,Musculacao,28,3.26,True,20,False,False,False,False,False,Ativo,663,21.78,False,2687.65,2024-03,25-34,Alto,False,False,False,False
1147,2025-10-15,2025-11-14,Trimestral,109.9,Zona Oeste,Musculacao,26,3.07,False,0,False,False,False,False,True,Cancelado,30,0.99,True,108.8,2025-10,25-34,Medio-Presencial,False,False,False,False
1148,2024-04-30,2024-08-08,Trimestral,109.9,Centro,Yoga,44,1.6,False,0,False,False,False,False,True,Cancelado,100,3.29,False,361.57,2024-04,35-44,Baixo,False,False,False,False
1149,2024-10-03,,Mensal,116.91,Zona Oeste,Funcional,41,2.54,False,0,False,False,False,False,False,Ativo,454,14.91,False,1743.13,2024-10,35-44,Baixo,False,False,False,False
1150,2025-08-15,,Anual,307.0,Centro,Spinning,33,4.67,False,0,False,True,False,True,False,Ativo,138,4.53,False,1390.71,2025-08,25-34,Medio-Presencial,False,False,False,True
1151,2024-10-25,,Mensal,129.9,Centro,Crossfit,28,2.72,True,54,False,False,True,True,False,Ativo,432,14.19,False,1843.28,2024-10,25-34,Medio-Digital,False,False,False,True
1152,2025-05-05,,Anual,85.4,Zona Leste,Funcional,43,4.63,True,18,False,False,False,False,False,Ativo,240,7.88,False,672.95,2025-05,35-44,Alto,False,False,False,False
1153,2024-02-17,,Mensal,129.9,Centro,Musculacao,32,4.5,True,45,False,False,True,True,False,Ativo,683,22.44,False,2914.96,2024-02,25-34,Alto,False,False,False,True
1154,2024-07-26,2025-03-07,Mensal,129.9,Zona Oeste,Spinning,23,2.82,True,6,False,False,False,False,True,Cancelado,224,7.36,False,956.06,2024-07,16-24,Medio-Digital,False,False,False,False
1155,2025-06-15,2025-08-22,Mensal,129.9,Zona Oeste,Funcional,22,3.09,True,52,False,False,True,True,True,Cancelado,68,2.23,False,289.68,2025-06,16-24,Alto,False,False,False,True
1156,2024-07-03,,Mensal,391.02,Centro,Yoga,27,2.63,True,8,False,True,False,True,False,Ativo,546,17.94,False,7014.9,2024-07,25-34,Medio-Digital,True,False,True,True
1157,2024-10-16,,Mensal,129.9,Zona Leste,Funcional,40,4.13,True,13,False,False,False,False,False,Ativo,441,14.49,False,1882.25,2024-10,35-44,Alto,False,False,False,False
1158,2024-02-26,2024-08-04,Mensal,129.9,Zona Oeste,Spinning,57,2.59,False,0,False,False,False,False,True,Cancelado,160,5.26,False,683.27,2024-02,55+,Baixo,False,False,False,False
1159,2024-12-19,,Mensal,129.9,Zona Leste,Funcional,33,3.26,True,9,False,False,False,False,False,Ativo,377,12.39,False,1609.46,2024-12,25-34,Alto,False,False,False,False
1160,2024-09-01,,Trimestral,109.9,Zona Leste,Funcional,24,3.73,True,14,False,False,False,False,False,Ativo,486,15.97,False,1755.1,2024-09,16-24,Alto,False,False,False,False
1161,2025-08-25,2025-12-29,Mensal,123.4,Centro,Yoga,19,0.94,False,0,False,False,False,False,True,Cancelado,126,4.14,False,510.88,2025-08,16-24,Baixo,False,False,False,False
1162,2024-10-05,,Trimestral,109.9,Zona Leste,Musculacao,38,4.28,True,8,False,False,False,False,False,Ativo,452,14.85,False,1632.02,2024-10,35-44,Alto,False,False,False,False
1163,2025-08-02,,Trimestral,109.9,Zona Leste,Yoga,39,3.56,False,0,False,False,False,False,False,Ativo,151,4.96,False,545.1,2025-08,35-44,Medio-Presencial,False,False,False,False
1164,2025-09-24,,Mensal,129.9,Zona Leste,Spinning,38,5.69,True,23,False,False,False,False,False,Ativo,98,3.22,False,418.28,2025-09,35-44,Alto,False,False,False,False
1165,2025-08-10,2025-11-25,Mensal,129.9,Zona Oeste,Musculacao,41,1.54,True,3,False,False,False,False,True,Cancelado,107,3.52,False,457.25,2025-08,35-44,Medio-Digital,False,False,False,False
1166,2025-06-04,,Anual,89.9,Centro,Funcional,33,4.06,False,0,False,False,False,False,False,Ativo,210,6.9,False,620.31,2025-06,25-34,Medio-Presencial,False,False,False,False
1167,2025-02-12,,Trimestral,109.9,Centro,Funcional,30,2.64,False,0,False,False,False,False,False,Ativo,322,10.58,False,1162.74,2025-02,25-34,Baixo,False,False,False,False
1168,2024-12-01,2025-08-15,Mensal,129.9,Zona Leste,Spinning,38,1.01,False,0,False,False,False,False,True,Cancelado,257,8.44,False,1096.36,2024-12,35-44,Baixo,False,False,False,False
1169,2024-02-26,,Trimestral,109.9,Zona Oeste,Yoga,34,1.07,False,0,False,False,False,False,False,Ativo,674,22.14,False,2433.19,2024-02,25-34,Baixo,False,False,False,False
1170,2024-04-04,,Mensal,123.4,Zona Oeste,Musculacao,23,6.27,True,17,False,False,False,False,False,Ativo,636,20.89,False,2577.83,2024-04,16-24,Alto,False,False,False,False
1171,2024-09-23,,Mensal,116.91,Zona Oeste,Musculacao,52,3.51,False,0,False,False,False,False,False,Ativo,464,15.24,False,1781.71,2024-09,45-54,Medio-Presencial,False,False,False,False
1172,2025-04-04,,Trimestral,109.9,Zona Leste,Musculacao,28,3.02,True,14,False,False,False,False,False,Ativo,271,8.9,False,978.11,2025-04,25-34,Alto,False,False,False,False
1173,2024-01-04,2025-01-31,Mensal,349.79,Zona Leste,Spinning,41,1.2,False,0,False,True,False,True,True,Cancelado,393,12.91,False,4515.79,2024-01,35-44,Baixo,True,False,True,True
1174,2025-10-17,,Trimestral,109.9,Zona Oeste,Funcional,29,6.33,True,26,False,False,False,False,False,Ativo,75,2.46,False,270.35,2025-10,25-34,Alto,False,False,False,False
1175,2025-11-25,,Mensal,129.9,Zona Oeste,Yoga,46,2.05,False,0,False,False,False,False,False,Ativo,36,1.18,False,153.28,2025-11,45-54,Baixo,False,False,False,False
1176,2024-02-24,,Trimestral,109.9,Zona Oeste,Funcional,48,3.85,True,9,False,False,False,False,False,Ativo,676,22.21,False,2440.88,2024-02,45-54,Alto,False,False,False,False
1177,2024-03-08,,Mensal,116.91,Zona Oeste,Musculacao,32,3.24,True,8,False,False,False,False,False,Ativo,663,21.78,False,2546.3,2024-03,25-34,Alto,False,False,False,False
1178,2025-08-17,,Mensal,123.4,Centro,Musculacao,38,7.0,True,23,False,False,False,False,False,Ativo,136,4.47,False,551.6,2025-08,35-44,Alto,False,False,False,False
1179,2024-05-19,,Mensal,129.9,Zona Oeste,Musculacao,38,3.05,False,0,False,False,False,False,False,Ativo,591,19.42,False,2522.66,2024-05,35-44,Medio-Presencial,False,False,False,False
1180,2024-05-06,,Mensal,116.91,Zona Leste,Funcional,25,2.31,True,12,False,False,False,False,False,Ativo,604,19.84,False,2319.49,2024-05,25-34,Medio-Digital,False,False,False,False
1181,2024-05-11,2024-08-17,Trimestral,109.9,Centro,Musculacao,38,3.79,True,66,False,False,True,True,True,Cancelado,98,3.22,False,353.88,2024-05,35-44,Alto,False,False,False,True
1182,2025-05-05,,Mensal,129.9,Centro,Spinning,23,3.26,True,13,False,False,False,False,False,Ativo,240,7.88,False,1023.61,2025-05,16-24,Alto,False,False,False,False
1183,2024-04-02,,Mensal,129.9,Zona Leste,Yoga,25,7.0,True,21,False,False,False,False,False,Ativo,638,20.96,False,2722.7,2024-04,25-34,Alto,False,False,False,False
1184,2024-05-08,,Mensal,129.9,Zona Oeste,Funcional,44,3.02,True,8,False,False,False,False,False,Ativo,602,19.78,False,2569.42,2024-05,35-44,Alto,False,False,False,False
1185,2024-10-05,2025-05-21,Mensal,123.4,Zona Leste,Musculacao,43,1.51,False,0,False,False,False,False,True,Cancelado,228,7.49,False,924.27,2024-10,35-44,Baixo,False,False,False,False
1186,2025-02-24,,Trimestral,109.9,Zona Oeste,Musculacao,24,2.78,True,10,False,False,False,False,False,Ativo,310,10.18,False,1118.78,2025-02,16-24,Medio-Digital,False,False,False,False
1187,2025-11-24,,Mensal,129.9,Zona Leste,Funcional,24,3.54,True,21,False,False,False,False,False,Ativo,37,1.22,False,158.48,2025-11,16-24,Alto,False,False,False,False
1188,2024-06-15,,Anual,89.9,Zona Oeste,Spinning,33,4.43,True,17,False,False,False,False,False,Ativo,564,18.53,False,1665.85,2024-06,25-34,Alto,False,False,False,False
1189,2024-06-27,,Mensal,123.4,Zona Leste,Musculacao,40,1.13,True,4,False,False,False,False,False,Ativo,552,18.13,False,2237.24,2024-06,35-44,Medio-Digital,False,False,False,False
1190,2025-01-14,2025-07-03,Trimestral,109.9,Zona Oeste,Crossfit,21,2.61,True,0,False,False,False,False,True,Cancelado,170,5.58,False,613.24,2025-01,16-24,Medio-Digital,False,False,False,False
1191,2024-10-19,,Mensal,129.9,Centro,Spinning,36,7.0,True,28,False,False,False,False,False,Ativo,438,14.39,False,1869.26,2024-10,35-44,Alto,False,False,False,False
1192,2025-02-24,2025-05-03,Mensal,129.9,Zona Leste,Spinning,40,1.82,False,0,False,False,False,False,True,Cancelado,68,2.23,False,289.68,2025-02,35-44,Baixo,False,False,False,False
1193,2024-06-21,,Anual,85.4,Centro,Musculacao,31,3.26,True,18,False,False,False,False,False,Ativo,558,18.33,False,1565.38,2024-06,25-34,Alto,False,False,False,False
1194,2025-03-08,2025-04-17,Anual,89.9,Centro,Musculacao,43,3.12,True,10,False,False,False,False,True,Cancelado,40,1.31,True,117.77,2025-03,35-44,Alto,False,False,False,False
1195,2025-10-09,,Anual,89.9,Centro,Musculacao,29,3.67,True,0,False,False,False,False,False,Ativo,83,2.73,False,245.43,2025-10,25-34,Alto,False,False,False,False
1196,2025-04-22,,Mensal,123.4,Zona Leste,Musculacao,30,1.22,True,4,False,False,False,False,False,Ativo,253,8.31,False,1025.45,2025-04,25-34,Medio-Digital,False,False,False,False
1197,2025-05-29,,Mensal,129.9,Centro,Funcional,21,2.71,True,12,False,False,False,False,False,Ativo,216,7.1,False,922.29,2025-05,16-24,Medio-Digital,False,False,False,False
1198,2024-02-18,,Trimestral,319.32,Zona Leste,Spinning,43,3.77,True,10,False,True,False,True,False,Ativo,682,22.4,False,7152.77,2024-02,35-44,Alto,True,False,True,True
1199,2025-09-23,,Mensal,129.9,Zona Leste,Crossfit,24,3.04,True,8,False,False,False,False,False,Ativo,99,3.25,False,422.18,2025-09,16-24,Alto,False,False,False,False
1200,2025-05-07,2025-11-21,Trimestral,109.9,Centro,Crossfit,36,3.05,True,9,False,False,False,False,True,Cancelado,198,6.5,False,714.35,2025-05,35-44,Alto,False,False,False,False
1201,2025-03-14,,Trimestral,109.9,Zona Oeste,Musculacao,33,4.39,False,0,False,False,False,False,False,Ativo,292,9.59,False,1053.94,2025-03,25-34,Medio-Presencial,False,False,False,False
1202,2024-04-18,,Trimestral,330.95,Zona Oeste,Musculacao,20,1.67,False,0,False,True,False,True,False,Ativo,622,20.43,False,6761.31,2024-04,16-24,Baixo,True,False,True,True
1203,2025-01-22,,Trimestral,109.9,Zona Leste,Yoga,25,3.85,False,0,False,False,False,False,False,Ativo,343,11.27,False,1238.57,2025-01,25-34,Medio-Presencial,False,False,False,False
1204,2025-04-18,2025-05-18,Trimestral,109.9,Centro,Crossfit,47,1.02,True,2,False,False,False,False,True,Cancelado,30,0.99,True,108.8,2025-04,45-54,Medio-Digital,False,False,False,False
1205,2025-03-12,,Mensal,129.9,Zona Oeste,Crossfit,34,3.26,True,14,False,False,False,False,False,Ativo,294,9.66,False,1254.83,2025-03,25-34,Alto,False,False,False,False
1206,2024-03-27,,Mensal,116.91,Zona Oeste,Musculacao,21,2.86,True,9,False,False,False,False,False,Ativo,644,21.16,False,2473.82,2024-03,16-24,Medio-Digital,False,False,False,False
1207,2024-01-29,,Trimestral,109.9,Centro,Musculacao,35,4.85,True,21,False,False,False,False,False,Ativo,702,23.06,False,2534.29,2024-01,35-44,Alto,False,False,False,False
1208,2024-12-01,2025-02-09,Mensal,129.9,Zona Leste,Musculacao,30,0.43,False,0,False,False,False,False,True,Cancelado,70,2.3,False,298.77,2024-12,25-34,Baixo,False,False,False,False
1209,2025-05-17,2025-07-29,Mensal,129.9,Zona Leste,Yoga,70,4.27,True,20,False,False,False,False,True,Cancelado,73,2.4,False,311.76,2025-05,55+,Alto,False,False,False,False
1210,2024-09-27,2024-12-03,Mensal,129.9,Zona Oeste,Funcional,35,2.01,True,12,False,False,False,False,True,Cancelado,67,2.2,False,285.78,2024-09,35-44,Medio-Digital,False,False,False,False
1211,2025-04-26,2025-08-07,Trimestral,109.9,Centro,Spinning,28,3.26,False,0,False,False,False,False,True,Cancelado,103,3.38,False,371.46,2025-04,25-34,Medio-Presencial,False,False,False,False
1212,2025-11-08,,Trimestral,109.9,Zona Leste,Funcional,48,4.56,True,17,False,False,False,False,False,Ativo,53,1.74,False,191.23,2025-11,45-54,Alto,False,False,False,False
1213,2025-09-14,,Trimestral,109.9,Zona Leste,Musculacao,30,3.23,True,9,False,False,False,False,False,Ativo,108,3.55,False,390.14,2025-09,25-34,Alto,False,False,False,False
1214,2025-03-17,,Mensal,129.9,Zona Leste,Funcional,33,4.05,True,15,False,False,False,False,False,Ativo,289,9.49,False,1232.75,2025-03,25-34,Alto,False,False,False,False
1215,2025-05-24,2025-07-22,Mensal,123.4,Centro,Musculacao,54,2.6,True,6,False,False,False,False,True,Cancelado,59,1.94,True,239.4,2025-05,45-54,Medio-Digital,False,False,False,False
1216,2024-03-02,,Mensal,123.4,Zona Leste,Funcional,31,5.65,False,0,False,False,False,False,False,Ativo,669,21.98,False,2712.33,2024-03,25-34,Medio-Presencial,False,False,False,False
1217,2024-02-29,2024-07-27,Mensal,123.4,Zona Oeste,Funcional,46,2.85,True,0,False,False,False,False,True,Cancelado,149,4.89,False,603.43,2024-02,45-54,Medio-Digital,False,False,False,False
1218,2025-05-05,,Trimestral,109.9,Centro,Funcional,28,3.13,True,10,False,False,False,False,False,Ativo,240,7.88,False,866.01,2025-05,25-34,Alto,False,False,False,False
1219,2025-07-14,2025-10-22,Trimestral,109.9,Zona Leste,Musculacao,48,3.16,True,12,False,False,False,False,True,Cancelado,100,3.29,False,361.57,2025-07,45-54,Alto,False,False,False,False
1220,2024-05-15,,Mensal,129.9,Zona Oeste,Yoga,36,3.08,False,0,False,False,False,False,False,Ativo,595,19.55,False,2539.54,2024-05,35-44,Medio-Presencial,False,False,False,False
1221,2025-02-18,2025-06-17,Mensal,123.4,Zona Oeste,Funcional,33,1.46,False,0,False,False,False,False,True,Cancelado,119,3.91,False,482.49,2025-02,25-34,Baixo,False,False,False,False
1222,2024-07-19,,Mensal,123.4,Centro,Musculacao,24,1.79,True,7,False,False,False,False,False,Ativo,530,17.41,False,2148.39,2024-07,16-24,Medio-Digital,False,False,False,False
1223,2024-03-16,2024-10-05,Anual,80.91,Zona Leste,Musculacao,26,5.49,False,0,False,False,False,False,True,Cancelado,203,6.67,False,539.67,2024-03,25-34,Medio-Presencial,False,False,False,False
1224,2024-09-21,,Trimestral,109.9,Zona Leste,Funcional,36,4.85,True,24,False,False,False,False,False,Ativo,466,15.31,False,1682.57,2024-09,35-44,Alto,False,False,False,False
1225,2024-11-09,,Mensal,123.4,Zona Leste,Musculacao,47,4.45,False,0,False,False,False,False,False,Ativo,417,13.7,False,1690.58,2024-11,45-54,Medio-Presencial,False,False,False,False
1226,2025-06-27,2025-09-25,Anual,89.9,Zona Oeste,Musculacao,44,4.41,True,18,False,False,False,False,True,Cancelado,90,2.96,False,266.1,2025-06,35-44,Alto,False,False,False,False
1227,2025-08-28,,Mensal,123.4,Centro,Musculacao,37,2.33,True,6,False,False,False,False,False,Ativo,125,4.11,False,507.17,2025-08,35-44,Medio-Digital,False,False,False,False
1228,2025-10-22,2025-12-24,Mensal,129.9,Zona Leste,Musculacao,17,2.2,True,6,False,False,False,False,True,Cancelado,63,2.07,False,268.89,2025-10,16-24,Medio-Digital,False,False,False,False
1229,2024-03-14,,Anual,89.9,Zona Leste,Spinning,17,3.56,False,0,False,False,False,False,False,Ativo,657,21.58,False,1940.04,2024-03,16-24,Medio-Presencial,False,False,False,False
1230,2025-10-09,,Mensal,129.9,Centro,Funcional,38,5.33,False,0,False,False,False,False,False,Ativo,83,2.73,False,354.63,2025-10,35-44,Medio-Presencial,False,False,False,False
1231,2024-12-28,,Mensal,116.91,Zona Leste,Musculacao,17,3.41,True,17,False,False,False,False,False,Ativo,368,12.09,False,1413.44,2024-12,16-24,Alto,False,False,False,False
1232,2024-04-29,,Trimestral,109.9,Zona Leste,Funcional,30,1.99,True,7,False,False,False,False,False,Ativo,611,20.07,False,2205.69,2024-04,25-34,Medio-Digital,False,False,False,False
1233,2025-03-29,2025-07-19,Mensal,129.9,Zona Oeste,Musculacao,35,1.28,True,7,False,False,False,False,True,Cancelado,112,3.68,False,478.03,2025-03,35-44,Medio-Digital,False,False,False,False
1234,2024-02-12,,Trimestral,109.9,Zona Leste,Musculacao,19,4.92,True,19,False,False,False,False,False,Ativo,688,22.6,False,2483.74,2024-02,16-24,Alto,False,False,False,False
1235,2024-11-19,,Mensal,129.9,Zona Leste,Musculacao,21,6.17,True,26,False,False,False,False,False,Ativo,407,13.37,False,1736.76,2024-11,16-24,Alto,False,False,False,False
1236,2025-08-02,,Mensal,352.2,Zona Oeste,Yoga,31,1.1,True,5,False,True,False,True,False,Ativo,151,4.96,False,1746.91,2025-08,25-34,Medio-Digital,False,False,False,True
1237,2025-11-10,,Mensal,129.9,Zona Leste,Crossfit,38,4.75,True,18,False,False,False,False,False,Ativo,51,1.68,False,218.23,2025-11,35-44,Alto,False,False,False,False
1238,2024-07-20,,Mensal,129.9,Zona Oeste,Spinning,44,3.81,True,11,False,False,False,False,False,Ativo,529,17.38,False,2257.66,2024-07,35-44,Alto,False,False,False,False
1239,2024-05-02,2024-07-21,Mensal,123.4,Zona Oeste,Musculacao,33,1.97,False,0,False,False,False,False,True,Cancelado,80,2.63,False,324.54,2024-05,25-34,Baixo,False,False,False,False
1240,2025-02-11,,Mensal,129.9,Zona Oeste,Musculacao,33,3.44,True,22,False,False,False,False,False,Ativo,323,10.61,False,1378.24,2025-02,25-34,Alto,False,False,False,False
1241,2024-04-20,2024-08-04,Anual,89.9,Zona Leste,Musculacao,24,2.13,True,7,False,False,False,False,True,Cancelado,106,3.48,False,312.85,2024-04,16-24,Medio-Digital,False,False,False,False
1242,2025-11-16,,Mensal,129.9,Centro,Yoga,20,2.74,True,12,False,False,False,False,False,Ativo,45,1.48,False,192.25,2025-11,16-24,Medio-Digital,False,False,False,False
1243,2024-08-17,,Mensal,129.9,Zona Leste,Musculacao,26,3.1,True,14,False,False,False,False,False,Ativo,501,16.46,False,2138.15,2024-08,25-34,Alto,False,False,False,False
1244,2024-05-10,,Mensal,129.9,Zona Oeste,Musculacao,37,5.62,True,20,False,False,False,False,False,Ativo,600,19.71,False,2560.33,2024-05,35-44,Alto,False,False,False,False
1245,2024-06-15,2024-11-10,Mensal,129.9,Zona Leste,Funcional,36,3.26,False,0,False,False,False,False,True,Cancelado,148,4.86,False,631.31,2024-06,35-44,Medio-Presencial,False,False,False,False
1246,2024-09-19,2024-12-06,Mensal,129.9,Centro,Spinning,24,2.09,True,9,False,False,False,False,True,Cancelado,78,2.56,False,332.54,2024-09,16-24,Medio-Digital,False,False,False,False
1247,2025-06-03,,Trimestral,104.4,Zona Leste,Yoga,23,3.92,True,11,False,False,False,False,False,Ativo,211,6.93,False,723.49,2025-06,16-24,Alto,False,False,False,False
1248,2025-08-30,,Mensal,123.4,Zona Leste,Musculacao,45,4.1,False,0,False,False,False,False,False,Ativo,123,4.04,False,498.54,2025-08,45-54,Medio-Presencial,False,False,False,False
1249,2025-05-30,,Anual,85.4,Zona Oeste,Yoga,33,2.6,True,62,False,False,True,True,False,Ativo,215,7.06,False,602.92,2025-05,25-34,Medio-Digital,False,False,False,True
1250,2025-03-30,,Anual,89.9,Zona Leste,Musculacao,16,2.25,True,0,False,False,False,False,False,Ativo,276,9.07,False,815.39,2025-03,16-24,Medio-Digital,False,False,False,False
1251,2024-07-08,2024-10-02,Mensal,129.9,Zona Leste,Yoga,58,1.78,False,0,False,False,False,False,True,Cancelado,86,2.83,False,367.62,2024-07,55+,Baixo,False,False,False,False
1252,2025-10-18,,Mensal,116.91,Zona Oeste,Spinning,32,5.63,True,19,False,False,False,False,False,Ativo,74,2.43,False,284.09,2025-10,25-34,Alto,False,False,False,False
1253,2025-11-30,,Mensal,123.4,Centro,Musculacao,36,4.01,True,0,False,False,False,False,False,Ativo,31,1.02,False,125.87,2025-11,35-44,Alto,False,False,False,False
1254,2025-03-18,2025-05-28,Trimestral,109.9,Zona Leste,Yoga,36,2.82,False,0,False,False,False,False,True,Cancelado,71,2.33,False,256.07,2025-03,35-44,Baixo,False,False,False,False
1255,2025-07-02,,Mensal,129.9,Centro,Musculacao,28,5.16,False,0,False,False,False,False,False,Ativo,182,5.98,False,776.8,2025-07,25-34,Medio-Presencial,False,False,False,False
1256,2024-07-31,,Anual,89.9,Centro,Musculacao,24,2.59,True,8,False,False,False,False,False,Ativo,518,17.02,False,1530.1,2024-07,16-24,Medio-Digital,False,False,False,False
1257,2024-11-09,,Trimestral,109.9,Centro,Yoga,55,3.2,True,12,False,False,False,False,False,Ativo,417,13.7,False,1505.63,2024-11,55+,Alto,False,False,False,False
1259,2024-10-23,,Mensal,129.9,Zona Oeste,Crossfit,41,5.05,True,11,False,False,False,False,False,Ativo,434,14.26,False,1852.37,2024-10,35-44,Alto,False,False,False,False
1260,2025-06-15,,Anual,80.91,Zona Oeste,Funcional,38,2.5,True,7,False,False,False,False,False,Ativo,199,6.54,False,529.15,2025-06,35-44,Medio-Digital,False,False,False,False
1261,2025-08-24,2025-10-30,Mensal,129.9,Zona Oeste,Funcional,21,1.98,True,37,False,False,False,False,True,Cancelado,67,2.2,False,285.78,2025-08,16-24,Medio-Digital,False,False,False,False
1262,2025-10-15,,Mensal,129.9,Centro,Musculacao,46,3.71,False,0,False,False,False,False,False,Ativo,77,2.53,False,328.65,2025-10,45-54,Medio-Presencial,False,False,False,False
1263,2024-07-23,2024-12-03,Mensal,129.9,Zona Leste,Musculacao,23,0.73,False,0,False,False,False,False,True,Cancelado,133,4.37,False,567.66,2024-07,16-24,Baixo,False,False,False,False
1264,2024-11-29,,Anual,85.4,Zona Leste,Crossfit,35,1.92,True,10,False,False,False,False,False,Ativo,397,13.04,False,1113.62,2024-11,35-44,Medio-Digital,False,False,False,False
1265,2024-09-27,2025-09-30,Trimestral,104.4,Zona Leste,Musculacao,33,4.63,True,12,False,False,False,False,True,Cancelado,368,12.09,False,1262.2,2024-09,25-34,Alto,False,False,False,False
1266,2024-12-17,2025-07-26,Trimestral,109.9,Centro,Spinning,43,2.02,True,8,False,False,False,False,True,Cancelado,221,7.26,False,797.87,2024-12,35-44,Medio-Digital,False,False,False,False
1267,2025-06-03,,Mensal,129.9,Zona Leste,Musculacao,36,7.0,True,0,False,False,False,False,False,Ativo,211,6.93,False,900.21,2025-06,35-44,Alto,False,False,False,False
1268,2024-08-14,,Anual,89.9,Zona Oeste,Musculacao,23,3.89,True,17,False,False,False,False,False,Ativo,504,16.56,False,1488.74,2024-08,16-24,Alto,False,False,False,False
